Name,gender_frac
Ellory,1.0
Ellyssa,1.0
Elyzabeth,1.0
Emilea,1.0
Emiya,1.0
Emlyn,1.0
Emmalyne,1.0
Emmarose,1.0
Emmylou,1.0
Enijah,1.0
Eriyana,1.0
Ernestina,1.0
Evanna,1.0
Evian,0.6
Fantasia,1.0
Faythe,1.0
Freja,1.0
Gail,1.0
Gavriella,1.0
Gelena,1.0
Hadiya,1.0
Hally,1.0
Havilah,1.0
Ione,1.0
Irena,1.0
Ishana,1.0
Issis,1.0
Itza,1.0
Ivania,1.0
Ivyana,1.0
Ivyonna,1.0
Jadie,1.0
Jaeleen,1.0
Jalani,0.5
Janayla,1.0
Jannelle,1.0
Jannie,1.0
Jasia,1.0
Jatavia,1.0
Jayani,1.0
Jayona,1.0
Jennelle,1.0
Jisel,1.0
Johna,1.0
Johnae,1.0
Jorie,1.0
Josee,1.0
Josefine,1.0
Josiah,0.0037688442211055275
Joss,0.6666666666666666
Juhi,1.0
Juliya,1.0
Kahmya,1.0
Kalah,1.0
Kameria,1.0
Kamoria,1.0
Kareli,1.0
Kariana,1.0
Karlene,1.0
Kassia,1.0
Katharyn,1.0
Keidy,1.0
Kelani,1.0
Keleigh,1.0
Kelia,1.0
Kelyn,0.5454545454545454
Kennedee,1.0
Kenyatta,0.3
Keondra,1.0
Kerigan,1.0
Keyleigh,1.0
Keyly,1.0
Kianah,1.0
Kieryn,0.782608695652174
Kilah,1.0
Kimia,1.0
Kmya,1.0
Kobie,0.33962264150943394
Korryn,1.0
Kortni,1.0
Krissa,1.0
Kylar,0.21686746987951808
Kyonna,1.0
Lachelle,1.0
Lahna,1.0
Laini,1.0
Lakenya,1.0
Lakiyah,1.0
Lanyah,1.0
Larae,1.0
Lauran,1.0
Laveah,1.0
Libni,1.0
Lilybeth,1.0
Lindley,1.0
Lona,1.0
Loraine,1.0
Lorie,1.0
Lux,0.782608695652174
Lyndee,1.0
Lynley,1.0
Maahi,1.0
Maaliyah,1.0
Maddix,0.1323529411764706
Madelene,1.0
Maeleigh,1.0
Mahlia,1.0
Maila,1.0
Makenzye,1.0
Maleigh,1.0
Malloree,1.0
Marcie,1.0
Mariadelcarmen,1.0
Mariame,1.0
Marijane,1.0
Mariona,1.0
Marlei,1.0
Maryella,1.0
Masyn,0.20454545454545456
Mathilde,1.0
Matty,1.0
Mayzie,1.0
Mckensie,1.0
Meela,1.0
Meghna,1.0
Meily,1.0
Melanye,1.0
Melodee,1.0
Merci,1.0
Mesa,1.0
Micheala,1.0
Miguel,0.004034969737726967
Mikhaila,1.0
Mileah,1.0
Misa,1.0
Mitzy,1.0
Miyanna,1.0
Mizuki,1.0
Mushka,1.0
Myeisha,1.0
Mykel,0.13043478260869565
Mykiah,1.0
Nabeeha,1.0
Nalaya,1.0
Narely,1.0
Nashaly,1.0
Natalyah,1.0
Natasia,1.0
Natavia,1.0
Nayara,1.0
Naylani,1.0
Naysa,1.0
Neftali,0.225
Nerissa,1.0
Nevae,1.0
Nicholette,1.0
Nivia,1.0
Noemie,1.0
Nona,1.0
Nura,1.0
Nykira,1.0
Oceanna,1.0
Ona,1.0
Paytan,1.0
Pippa,1.0
Priseis,1.0
Raeghan,1.0
Rafaella,1.0
Raigen,1.0
Raiya,1.0
Raquelle,1.0
Reed,0.024193548387096774
Reesa,1.0
Reonna,1.0
Riannah,1.0
Ridhi,1.0
Rifky,1.0
Rithika,1.0
Robbie,0.225
Rogue,0.6206896551724138
Rosaura,1.0
Rosina,1.0
Rosslyn,1.0
Roxi,1.0
Safiyah,1.0
Sahira,1.0
Saidee,1.0
Samar,0.42857142857142855
Sandi,1.0
Saniyya,1.0
Saori,1.0
Saralyn,1.0
Sereen,1.0
Serenidy,1.0
Serenitie,1.0
Shaelin,1.0
Shalini,1.0
Shamaria,1.0
Sharai,1.0
Shasta,1.0
Shavon,0.72
Shelsea,1.0
Sherley,1.0
Shravya,1.0
Shukri,1.0
Simya,1.0
Soliana,1.0
Sophea,1.0
Sparrow,1.0
Sravya,1.0
Starlyn,1.0
Surina,1.0
Sybil,1.0
Syriana,1.0
Takyla,1.0
Taleigha,1.0
Talulah,1.0
Tamryn,1.0
Tanajah,1.0
Tanesha,1.0
Tarynn,1.0
Tayden,0.10909090909090909
Telia,1.0
Terrianna,1.0
Terriona,1.0
Tiya,1.0
Tonia,1.0
Tryniti,1.0
Tyleah,1.0
Tylynn,0.75
Unity,1.0
Valeri,1.0
Vita,1.0
Wylie,0.19148936170212766
Xandria,1.0
Xavia,1.0
Xianna,1.0
Yaremi,1.0
Yareni,1.0
Yazlyn,1.0
Ysabelle,1.0
Zarai,1.0
Zeena,1.0
Zosia,1.0
Aamina,1.0
Aastha,1.0
Abena,1.0
Abri,1.0
Abrie,1.0
Adalena,1.0
Adel,0.2982456140350877
Adelaine,1.0
Adlee,1.0
Africa,1.0
Ahlam,1.0
Ahmaya,1.0
Ahrianna,1.0
Aidee,1.0
Alanni,1.0
Alayja,1.0
Alee,1.0
Aleenah,1.0
Aleesa,1.0
Aleiya,1.0
Alenna,1.0
Alethia,1.0
Alexiz,0.5862068965517241
Alexza,1.0
Alissandra,1.0
Alizea,1.0
Allora,1.0
Alta,1.0
Alysen,1.0
Amalya,1.0
Amayia,1.0
Ameliah,1.0
Amory,0.6538461538461539
Amra,1.0
Amri,1.0
Amrit,0.4358974358974359
Amulya,1.0
Analese,1.0
Analiah,1.0
Analissa,1.0
Analisse,1.0
Aneesha,1.0
Anina,1.0
Anistyn,1.0
Anuhea,1.0
Aracelie,1.0
Ariday,1.0
Arisa,1.0
Arlen,0.3953488372093023
Ashland,0.6538461538461539
Ashtin,0.19540229885057472
Aubreanna,1.0
Aubryana,1.0
Audrea,1.0
Aurea,1.0
Avagrace,1.0
Avri,1.0
Ayline,1.0
Aymee,1.0
Aynsley,1.0
Azura,1.0
Bethlehem,1.0
Braley,1.0
Breahna,1.0
Brendy,1.0
Brihana,1.0
Brittaney,1.0
Brocha,1.0
Bryelle,1.0
Cadi,1.0
Caia,1.0
Carlotta,1.0
Casia,1.0
Cassi,1.0
Caycee,1.0
Caydee,1.0
Chaney,1.0
Channel,1.0
Chelsia,1.0
Chianne,1.0
Clarke,0.5483870967741935
Codie,0.34
Corianna,1.0
Cymone,1.0
Damaya,1.0
Danaka,1.0
Danyell,1.0
Darionna,1.0
Dayja,1.0
Deliah,1.0
Dennis,0.020023557126030624
Dessa,1.0
Destine,1.0
Devanie,1.0
Dhanya,1.0
Diamonique,1.0
Dianelys,1.0
Dmya,1.0
Donya,0.6296296296296297
Ebonie,1.0
Elba,1.0
Electra,1.0
Eliora,1.0
Elizah,0.68
Ellamarie,1.0
Ely,0.1
Emmarae,1.0
Enid,1.0
Enna,1.0
Ensley,0.7391304347826086
Era,1.0
Estee,1.0
Flannery,1.0
Freda,1.0
Gabbrielle,1.0
Geanna,1.0
Giani,0.6071428571428571
Gray,0.1827956989247312
Greysen,0.2
Gricelda,1.0
Haillie,1.0
Hannan,1.0
Harlem,0.19540229885057472
Hazelle,1.0
Heiress,1.0
Henrietta,1.0
Husna,1.0
Icis,1.0
Ileanna,1.0
Irelynd,1.0
Island,1.0
Izzabelle,1.0
Jackelyne,1.0
Jaidin,0.38636363636363635
Jailen,0.19101123595505617
Jamela,1.0
Jamese,1.0
Janiaya,1.0
Janila,1.0
Jatziry,1.0
Jayliah,1.0
Jazalynn,1.0
Jenalee,1.0
Jentry,0.5862068965517241
Jerzee,1.0
Jeyli,1.0
Jhoselyn,1.0
Jilliana,1.0
Jiyah,1.0
Joley,1.0
Jonah,0.005681818181818182
Jonathan,0.0013185449468703949
Judea,0.7083333333333334
Juna,1.0
Kaelan,0.265625
Kaithlyn,1.0
Kaliegh,1.0
Kamaile,1.0
Kamber,1.0
Kamie,1.0
Kamirah,1.0
Kamyiah,1.0
Kanyah,1.0
Karishma,1.0
Kary,1.0
Kasi,1.0
Kassi,1.0
Kayah,1.0
Kaziah,1.0
Kemiah,1.0
Kemiya,1.0
Kennah,1.0
Keymani,1.0
Khaniya,1.0
Khiana,1.0
Khori,0.7391304347826086
Kimmora,1.0
Kirby,0.25757575757575757
Kiri,1.0
Konstance,1.0
Korbyn,0.1440677966101695
Korrine,1.0
Kye,0.1223021582733813
Kylen,0.11971830985915492
Kymberlee,1.0
Larkyn,1.0
Latoria,1.0
Layana,1.0
Layton,0.056291390728476824
Lee,0.04521276595744681
Leeyah,1.0
Lenae,1.0
Leola,1.0
Leyton,0.13709677419354838
Lilit,1.0
Lillien,1.0
Lindsy,1.0
Lorene,1.0
Lovina,1.0
Lucina,1.0
Lura,1.0
Lyah,1.0
Mable,1.0
Madasyn,1.0
Maeghan,1.0
Maimouna,1.0
Makayah,1.0
Makaylie,1.0
Makinzy,1.0
Makyiah,1.0
Malayia,1.0
Malaysha,1.0
Mame,1.0
Mana,1.0
Manar,1.0
Marelie,1.0
Margret,1.0
Marijose,1.0
Marilee,1.0
Marilena,1.0
Markie,1.0
Marlayna,1.0
Marrisa,1.0
Marylyn,1.0
Matilynn,1.0
Mckaila,1.0
Mckaylah,1.0
Meika,1.0
Meili,1.0
Mellissa,1.0
Meryl,1.0
Miami,1.0
Milliana,1.0
Mindi,1.0
Mkenzie,1.0
Mystic,1.0
Nadja,1.0
Nakhia,1.0
Nashya,1.0
Nasia,1.0
Nasiah,0.5862068965517241
Nasiyah,1.0
Nataya,1.0
Naylin,1.0
Nazyia,1.0
Neema,1.0
Nigeria,1.0
Niharika,1.0
Noeli,1.0
Nyeli,1.0
Nykia,1.0
Nysa,1.0
Oksana,1.0
Oliwia,1.0
Orla,1.0
Pheonix,0.37777777777777777
Philippa,1.0
Poet,1.0
Ragen,1.0
Rahel,1.0
Railynn,1.0
Rainah,1.0
Rakayla,1.0
Rakyah,1.0
Raziah,1.0
Reality,1.0
Reily,0.26153846153846155
Rieley,0.68
Rinoa,1.0
Rocsi,1.0
Roniya,1.0
Rosalva,1.0
Roseline,1.0
Rosmery,1.0
Royalty,0.7727272727272727
Ryana,1.0
Ryder,0.008722421754746024
Rylinn,1.0
Saachi,1.0
Sadeen,1.0
Sadiya,1.0
Sadiyah,1.0
Saryiah,1.0
Saskia,1.0
Satori,1.0
Sayda,1.0
Seana,1.0
Seidy,1.0
Selia,1.0
Semya,1.0
Seniyah,1.0
Shaden,0.4722222222222222
Shaleigh,1.0
Shaniece,1.0
Shara,1.0
Shaunna,1.0
Shayleen,1.0
Sherilyn,1.0
Shifa,1.0
Siniya,1.0
Snow,1.0
Sue,1.0
Sumaiyah,1.0
Sumer,1.0
Suriah,1.0
Susy,1.0
Symiah,1.0
Taija,1.0
Talise,1.0
Tamaria,1.0
Tanea,1.0
Tashawna,1.0
Tatem,0.5862068965517241
Tawny,1.0
Tayleigh,1.0
Teriana,1.0
Tobi,0.5862068965517241
Twyla,1.0
Tyesha,1.0
Tyliah,1.0
Vaida,1.0
Vanya,1.0
Velvet,1.0
Viviann,1.0
Wesley,0.008177008177008177
Yarelly,1.0
Yaret,0.68
Yesly,1.0
Yovana,1.0
Zaide,0.6296296296296297
Zakaria,0.1588785046728972
Zeta,1.0
Zniyah,1.0
Zophia,1.0
Adalaide,1.0
Adriauna,1.0
Advika,1.0
Aijah,1.0
Ailed,1.0
Ailen,1.0
Ainsleigh,1.0
Ainslie,1.0
Aira,1.0
Akeria,1.0
Akeylah,1.0
Alabama,1.0
Aleta,1.0
Alexes,1.0
Alexiss,1.0
Alicja,1.0
Aliha,1.0
Alixandria,1.0
Alizzon,1.0
Allannah,1.0
Alleyah,1.0
Alonah,1.0
Alyissa,1.0
Alynah,1.0
Ama,1.0
Amariona,1.0
Amarra,1.0
Ambrea,1.0
Ambriel,1.0
Ameira,1.0
Amiee,1.0
Amori,0.48484848484848486
Analaura,1.0
Anapaula,1.0
Anayiah,1.0
Aneya,1.0
Anise,1.0
Anjana,1.0
Annaly,1.0
Annalyssa,1.0
Anni,1.0
Aqsa,1.0
Aracelis,1.0
Aracelli,1.0
Areonna,1.0
Ariani,1.0
Ariany,1.0
Arieal,1.0
Aslynn,1.0
Atlantis,1.0
Audria,1.0
Auna,1.0
Azusena,1.0
Bailei,1.0
Berenise,1.0
Bergen,0.42105263157894735
Berlynn,1.0
Braelynne,1.0
Braxton,0.00819672131147541
Braylon,0.011420413990007138
Breannah,1.0
Brennah,1.0
Brieann,1.0
Brinna,1.0
Brodi,0.21333333333333335
Bruchy,1.0
Bruna,1.0
Brya,1.0
Bryar,0.27586206896551724
Caedence,1.0
Caeley,1.0
Calysta,1.0
Cambelle,1.0
Cammi,1.0
Canyon,0.11851851851851852
Carlena,1.0
Carolann,1.0
Carole,1.0
Caryn,1.0
Cashmere,0.43243243243243246
Cayman,0.32
Ceniya,1.0
Charla,1.0
Chesnie,1.0
Chiamaka,1.0
Christyana,1.0
Ciarah,1.0
Cicily,1.0
Claudette,1.0
Connor,0.0020444671607462305
Crystina,1.0
Cyanne,1.0
Cyla,1.0
Daana,1.0
Daleah,1.0
Damariz,1.0
Danely,1.0
Danyela,1.0
Darely,1.0
Darling,1.0
Davis,0.021621621621621623
Daziah,1.0
Delfina,1.0
Demetra,1.0
Demiya,1.0
Deondra,0.64
Devi,1.0
Devlyn,0.47058823529411764
Diandra,1.0
Disaya,1.0
Dreama,1.0
Elanna,1.0
Eleena,1.0
Ellanor,1.0
Emillia,1.0
Emsley,1.0
Erina,1.0
Esli,0.6956521739130435
Estefanie,1.0
Evangelyn,1.0
Evee,1.0
Faduma,1.0
Favor,0.6153846153846154
Fenix,0.3137254901960784
Gaelle,1.0
Gertrude,1.0
Gianina,1.0
Gizzelle,1.0
Graziella,1.0
Haelee,1.0
Haidy,1.0
Harshitha,1.0
Hayat,1.0
Herlinda,1.0
Hermela,1.0
Himani,1.0
Hinda,1.0
Hira,1.0
Honora,1.0
Ilhan,0.6666666666666666
Inayah,1.0
Ingris,1.0
Ira,0.14035087719298245
Isabellah,1.0
Izabellah,1.0
Izzie,1.0
Jadia,1.0
Jamiracle,1.0
Janelli,1.0
Jannely,1.0
Jasalyn,1.0
Jaycelyn,1.0
Jaylenn,0.6956521739130435
Jaylina,1.0
Jazariah,1.0
Jazilyn,1.0
Jeanie,1.0
Jennavicia,1.0
Jerni,1.0
Jerri,0.5925925925925926
Jesalyn,1.0
Jesly,1.0
Jezabel,1.0
Jhoanna,1.0
Jina,1.0
Jolisa,1.0
Joscelynn,1.0
Josefa,1.0
Jourdin,0.5333333333333333
Juleah,1.0
Kadija,1.0
Kaetlyn,1.0
Kahli,0.6666666666666666
Kaitlen,1.0
Kamayah,1.0
Kanijah,1.0
Kanon,0.2909090909090909
Kanyla,1.0
Karolyne,1.0
Karrie,1.0
Kasha,1.0
Kassidie,1.0
Katori,1.0
Kaydi,1.0
Kaylanie,1.0
Kayleeann,1.0
Keelan,0.12213740458015267
Keisi,1.0
Keliyah,1.0
Kemyah,1.0
Kemyra,1.0
Kenly,0.7619047619047619
Kenzlee,1.0
Kessa,1.0
Keymora,1.0
Khaliya,1.0
Kila,1.0
Killian,0.05517241379310345
Kimoni,0.47058823529411764
Kinga,1.0
Kodee,0.6666666666666666
Korynn,1.0
Kourtni,1.0
Krissy,1.0
Kristalyn,1.0
Kristan,0.5925925925925926
Kymari,0.45714285714285713
Labria,1.0
Laelah,1.0
Laiah,1.0
Lakelynn,1.0
Lalia,1.0
Lanay,1.0
Lanyia,1.0
Laramie,0.5714285714285714
Laycie,1.0
Leelah,1.0
Leighana,1.0
Lidya,1.0
Liliann,1.0
Lisamarie,1.0
Lynelle,1.0
Lynnsey,1.0
Lynzi,1.0
Lysandra,1.0
Mackinsey,1.0
Madelena,1.0
Maecy,1.0
Mairyn,1.0
Makaia,1.0
Makaylynn,1.0
Makeila,1.0
Makinsey,1.0
Malyah,1.0
Maple,1.0
Mariposa,1.0
Marlaina,1.0
Marlina,1.0
Marykathryn,1.0
Matison,1.0
Mattalyn,1.0
Mayleigh,1.0
Meila,1.0
Meka,1.0
Melaine,1.0
Mele,1.0
Melyna,1.0
Merilyn,1.0
Merlina,1.0
Merrick,0.09937888198757763
Miakoda,1.0
Micaella,1.0
Mikel,0.08121827411167512
Milka,1.0
Mirah,1.0
Miraya,1.0
Montgomery,0.1702127659574468
Mykaila,1.0
Mykenna,1.0
Mylene,1.0
Nadalie,1.0
Nadiah,1.0
Nakyra,1.0
Nasiya,1.0
Nathania,1.0
Natividad,0.7272727272727273
Naziya,1.0
Nea,1.0
Nela,1.0
Nicki,1.0
Nicollette,1.0
Nita,1.0
Nyeema,1.0
Nyela,1.0
Omaria,1.0
Peace,0.7619047619047619
Porscha,1.0
Porsche,1.0
Purity,1.0
Quetzali,1.0
Raeana,1.0
Rainy,1.0
Rama,1.0
Raylie,1.0
Renatta,1.0
Rielle,1.0
Rielly,0.64
Riely,0.5925925925925926
Rileyann,1.0
Rion,0.32653061224489793
Roseanna,1.0
Rosibel,1.0
Roxane,1.0
Ruqayyah,1.0
Ryelee,0.6956521739130435
Ryla,1.0
Sabreena,1.0
Sadaf,1.0
Sady,1.0
Saleah,1.0
Salwa,1.0
Samariya,1.0
Santina,1.0
Saumya,1.0
Seleste,1.0
Senia,1.0
Serra,1.0
Shamyah,1.0
Shannah,1.0
Shantelle,1.0
Shanyla,1.0
Sharla,1.0
Sherline,1.0
Shylin,1.0
Shyra,1.0
Siah,1.0
Siani,1.0
Sidnie,1.0
Simrah,1.0
Skylan,0.6153846153846154
Sondra,1.0
Sujey,1.0
Suzannah,1.0
Syrena,1.0
Tabytha,1.0
Taeya,1.0
Taleya,1.0
Talisa,1.0
Tam,0.45714285714285713
Tameria,1.0
Tarin,0.45714285714285713
Tarryn,1.0
Tatumn,1.0
Taylie,1.0
Teghan,0.6956521739130435
Tessie,1.0
Tionne,1.0
Toryn,0.47058823529411764
Treazure,1.0
Trinitie,1.0
Truly,1.0
Truth,0.4
Tvisha,1.0
Veera,1.0
Vega,0.6956521739130435
Vrinda,1.0
Wynn,0.3902439024390244
Xyla,1.0
Xylia,1.0
Yailyn,1.0
Yanessa,1.0
Yarissa,1.0
Yazlene,1.0
Yeira,1.0
Yennifer,1.0
Yissel,1.0
Zailyn,0.7619047619047619
Zamyah,1.0
Zanaria,1.0
Zayleigh,1.0
Zeniah,1.0
Zheneavia,1.0
Zooey,1.0
Zuleima,1.0
Zyan,0.2807017543859649
Aalia,1.0
Aaminah,1.0
Aariah,1.0
Aariana,1.0
Abiageal,1.0
Abrar,0.5555555555555556
Adaeze,1.0
Addisynn,1.0
Adelin,1.0
Ailie,1.0
Aireanna,1.0
Ajayla,1.0
Alaiah,1.0
Alandria,1.0
Alazay,1.0
Albina,1.0
Alexyss,1.0
Alitza,1.0
Allessandra,1.0
Alva,0.75
Alynn,1.0
Ambrie,1.0
Amere,0.3191489361702128
Ameris,1.0
Amoree,1.0
Amorie,1.0
Amyria,1.0
Anaclara,1.0
Analie,1.0
Analysa,1.0
Anaria,1.0
Anayia,1.0
Andreana,1.0
Anelis,1.0
Aneliz,1.0
Aneth,1.0
Angeleena,1.0
Anicia,1.0
Aniylah,1.0
Annaleah,1.0
Annalina,1.0
Anneth,1.0
Annslee,1.0
Arantxa,1.0
Arcelia,1.0
Argelia,1.0
Arienna,1.0
Arieona,1.0
Arlie,0.625
Arly,1.0
Aryianna,1.0
Arynn,1.0
Asharia,1.0
Ashlynd,1.0
Ashlyne,1.0
Atlanta,1.0
Audreanna,1.0
Audreyana,1.0
Auria,1.0
Auriel,1.0
Avana,1.0
Avantika,1.0
Averey,0.6521739130434783
Aviah,1.0
Avyana,1.0
Aysa,1.0
Ayse,1.0
Azaylia,1.0
Baley,1.0
Batoul,1.0
Bayan,0.7142857142857143
Beau,0.01968503937007874
Beautifull,1.0
Bentlee,1.0
Bessie,1.0
Beyonca,1.0
Biridiana,1.0
Braniyah,1.0
Brighid,1.0
Brigit,1.0
Brilyn,1.0
Brinda,1.0
Brinklee,1.0
Britny,1.0
Cai,0.2777777777777778
Caliah,1.0
Calyssa,1.0
Camie,1.0
Camile,1.0
Camree,1.0
Candyce,1.0
Catelin,1.0
Catriona,1.0
Cayce,0.46875
Cayenne,1.0
Cecillia,1.0
Chaeli,1.0
Chante,1.0
Cherrish,1.0
Chidinma,1.0
Coralynn,1.0
Corissa,1.0
Daeja,1.0
Daesha,1.0
Dalayna,1.0
Dalena,1.0
Danajah,1.0
Danella,1.0
Darah,1.0
Davonna,1.0
Deeksha,1.0
Defne,1.0
Delaynie,1.0
Demari,0.13157894736842105
Deniz,0.2777777777777778
Deona,1.0
Derriana,1.0
Destin,0.08620689655172414
Dniya,1.0
Dolce,1.0
Dominque,0.5
Draven,0.040214477211796246
Dua,1.0
Dunya,1.0
Elajah,1.0
Eleora,1.0
Eliane,1.0
Elie,0.24193548387096775
Elleigh,1.0
Ellisyn,1.0
Elon,0.30612244897959184
Elspeth,1.0
Elyce,1.0
Elysha,0.6521739130434783
Elyssia,1.0
Emanie,1.0
Emaya,1.0
Emberlee,1.0
Emmerie,1.0
Emmersen,1.0
Eriyanna,1.0
Esbeidy,1.0
Evelia,1.0
Evon,0.625
Evonna,1.0
Eymi,1.0
Fancy,1.0
Farida,1.0
Fiza,1.0
Flavia,1.0
Gabriana,1.0
Gardenia,1.0
Gayle,1.0
Genecis,1.0
Geselle,1.0
Gianny,0.4838709677419355
Giorgia,1.0
Graceanne,1.0
Haddie,1.0
Hannia,1.0
Harbor,0.6
Hayes,0.09433962264150944
Helana,1.0
Idalis,1.0
Idy,1.0
Ikran,1.0
Ilaria,1.0
Infinity,1.0
Irianna,1.0
Isaac,0.0014959609055550016
Jack,0.0015142337976983646
Jackalyn,1.0
Jacklin,1.0
Jadis,0.6
Jaelen,0.2
Jaelyne,1.0
Jahanna,1.0
Jahayra,1.0
Jakaiya,1.0
Jakaylah,1.0
Jakeira,1.0
Jakyia,1.0
Jaleeya,1.0
Jaleya,1.0
Jalyiah,1.0
Jamaiya,1.0
Jamani,0.46875
Jamariya,1.0
Janeen,1.0
Janira,1.0
Janneth,1.0
Jaydalynn,1.0
Jaylanie,1.0
Jaylean,1.0
Jenai,1.0
Jenee,1.0
Jeneva,1.0
Jeraldine,1.0
Jerusalem,0.75
Jeslin,1.0
Jeslynn,1.0
Jewelz,1.0
Jeymi,1.0
Jihan,0.5555555555555556
Jillyan,1.0
Jisela,1.0
Jocilyn,1.0
Jodee,1.0
Joei,1.0
Johanny,0.75
Joniya,1.0
Jordynne,1.0
Juan,0.0021303792074989347
Kaeden,0.03978779840848806
Kaiulani,1.0
Kalyani,1.0
Kalyna,1.0
Kamariah,1.0
Kamoni,0.7142857142857143
Kandy,1.0
Kaprice,1.0
Karman,1.0
Katieann,1.0
Kaylianna,1.0
Kearston,1.0
Keigan,0.18292682926829268
Keiran,0.23076923076923078
Kellsie,1.0
Kemara,1.0
Kemoni,0.5357142857142857
Kendrea,1.0
Kennidy,1.0
Khya,1.0
Kiaira,1.0
Kinsie,1.0
Kisha,1.0
Kitty,1.0
Kiylee,1.0
Kobe,0.020134228187919462
Korey,0.08108108108108109
Kylynne,1.0
Kynzi,1.0
Kyrra,1.0
Lailoni,1.0
Lamyah,1.0
Lareina,1.0
Lashawna,1.0
Laykin,1.0
Leilanni,1.0
Leiloni,1.0
Leiya,1.0
Lenaya,1.0
Liat,1.0
Lizandra,1.0
Lonna,1.0
Lovie,1.0
Luann,1.0
Lucas,0.0016070280694236126
Lunna,1.0
Luzelena,1.0
Lynna,1.0
Lynnae,1.0
Maanya,1.0
Macaela,1.0
Macenzie,1.0
Mackenzey,1.0
Mackenzye,1.0
Mackynzie,1.0
Madysyn,1.0
Mahathi,1.0
Makayleigh,1.0
Makila,1.0
Makinzee,1.0
Makinzi,1.0
Malaak,1.0
Malanie,1.0
Maleiah,1.0
Marci,1.0
Mariadejesus,1.0
Marializ,1.0
Marialuisa,1.0
Marit,1.0
Marshae,1.0
Maryama,1.0
Marycatherine,1.0
Marymargaret,1.0
Masiyah,1.0
Mauriana,1.0
Maybelle,1.0
Mayrani,1.0
Mckenzye,1.0
Mckinzy,1.0
Melita,1.0
Meredyth,1.0
Mersadies,1.0
Meylin,1.0
Mikalyn,1.0
Mikelle,0.7142857142857143
Milley,1.0
Miyonna,1.0
Modesty,1.0
Monisha,1.0
Moya,1.0
Mykaylah,1.0
Naiyah,1.0
Nakita,1.0
Nakyia,1.0
Namya,1.0
Nari,1.0
Nashay,1.0
Natallia,1.0
Natia,1.0
Navaya,1.0
Navia,1.0
Naviah,1.0
Nayelie,1.0
Neave,1.0
Neelah,1.0
Nefertiti,1.0
Neya,1.0
Niemah,1.0
Niko,0.0539568345323741
Nixie,1.0
Niylah,1.0
Nyala,1.0
Ola,1.0
Orion,0.02952755905511811
Presly,1.0
Quetzaly,1.0
Raelin,1.0
Railee,1.0
Raima,1.0
Rainie,1.0
Rayelle,1.0
Rayona,1.0
Rhya,1.0
Rhyleigh,1.0
Rifka,1.0
Rosalba,1.0
Roseann,1.0
Ruchy,1.0
Sabree,1.0
Sadye,1.0
Sai,0.20270270270270271
Saleena,1.0
Samaiyah,1.0
Samora,1.0
Samyrah,1.0
Santa,1.0
Schyler,0.4411764705882353
Semaja,1.0
Seniya,1.0
Sevyn,0.5357142857142857
Shadae,1.0
Shaddai,0.75
Shailee,1.0
Shanika,1.0
Shanyia,1.0
Shealeigh,1.0
Shian,0.7142857142857143
Shivali,1.0
Sigrid,1.0
Sitara,1.0
Siyona,1.0
Socorro,1.0
Soumya,1.0
Sumaiya,1.0
Suriyah,1.0
Syrai,1.0
Syrenity,1.0
Tahirah,1.0
Taira,1.0
Talon,0.024671052631578948
Tanyah,1.0
Tanyla,1.0
Taygan,1.0
Taysha,1.0
Teara,1.0
Teia,1.0
Temiloluwa,0.6818181818181818
Terry,0.025295109612141653
Terryn,0.7142857142857143
Tierany,1.0
Tifany,1.0
Timaya,1.0
Tinley,1.0
Tymia,1.0
Tyriana,1.0
Ulani,1.0
Valeska,1.0
Vaughn,0.055762081784386616
Vibha,1.0
Vicktoria,1.0
Vidya,1.0
Winona,1.0
Wrigley,0.45454545454545453
Xara,1.0
Xitlalic,1.0
Yaira,1.0
Yani,1.0
Yareth,1.0
Yaritzel,1.0
Yarixa,1.0
Yasemin,1.0
Yesmin,1.0
Yliana,1.0
Yosselyn,1.0
Zaineb,1.0
Zakeria,1.0
Zakirah,1.0
Zakyah,1.0
Zaylah,1.0
Zehra,1.0
Zeniyah,1.0
Ziyonna,1.0
Zoraida,1.0
Zuly,1.0
Zuzu,1.0
Zyiah,1.0
Zylah,1.0
Aaleigha,1.0
Aaralynn,1.0
Abagayle,1.0
Abreanna,1.0
Adaira,1.0
Adalin,1.0
Adelena,1.0
Adiya,1.0
Adra,1.0
Adya,1.0
Ahlana,1.0
Ahmira,1.0
Aireana,1.0
Aiyannah,1.0
Akila,1.0
Alacia,1.0
Alainah,1.0
Aleshia,1.0
Alika,0.5833333333333334
Alis,1.0
Allanna,1.0
Allianna,1.0
Allyse,1.0
Almira,1.0
Alyshia,1.0
Alyss,1.0
Amberley,1.0
Amel,0.4666666666666667
Amiera,1.0
Amyla,1.0
Amyri,1.0
Anaid,1.0
Analyn,1.0
Analysia,1.0
Anapaola,1.0
Anarosa,1.0
Anasophia,1.0
Anevay,1.0
Aniyjah,1.0
Anjelika,1.0
Annaclara,1.0
Annarose,1.0
Annissa,1.0
Anshi,1.0
Antasia,1.0
Anyi,1.0
Arelis,1.0
Arella,1.0
Arley,0.4117647058823529
Arryanna,1.0
Arsema,1.0
Asanti,1.0
Asli,1.0
Aslin,1.0
Atalya,1.0
Atianna,1.0
Aubrea,1.0
Aubreyana,1.0
Audryana,1.0
Avarose,1.0
Avey,1.0
Ayaka,1.0
Ayame,1.0
